EAR,EAR_asym,MAR,BROW,PITCH,label
0.18845062442982408,0.06603047649759158,0.002759413828417972,0.18310036091506737,162.369388154566,1
0.21415764620908806,0.051945081870896,0.0031784990387842224,0.18144246798445535,162.7291410449476,1
0.20364350112827345,0.04065366027529424,0.005931925381726205,0.18067219366540577,161.84478517368663,1
0.18890102268399728,0.11417247952876805,0.006690318871918861,0.18055891349226882,162.78891981203142,1
0.21121100898570172,0.06739295341281507,0.006025060954006793,0.17292491153058942,165.31405260108585,1
0.2126502157699196,0.0837503187544889,0.004515982119864886,0.16953094292095575,167.11917156982796,1
0.21980650104803945,0.05801055662173274,0.006446308885200294,0.16975392206209944,164.98323836869304,1
0.21271170315544527,0.07930435661796903,0.007011280810352378,0.18338855832045325,164.246121913153,1
0.06678132865418202,0.0784339850415057,0.0055985455556395525,0.20837486888141343,163.69023911114775,1
0.21745318486491094,0.08406815828168526,0.0047622266590408215,0.18988561215363112,165.22087966857322,1
0.2037709717532109,0.0540284552795223,0.0053094368879964765,0.17923256048754405,163.4779848781737,1
0.21036996685207374,0.08374081251347126,0.004989159119805223,0.17474964496504597,165.75285324288208,1
0.17010732221812425,0.012445761591071997,0.005577077831462979,0.1813624532094427,165.55091471171443,1
0.20414014363893535,0.07173353814669389,0.004173081206898563,0.18030049800492934,165.41422018046032,1
0.19070728932995742,0.1130846398257706,0.007758626410963582,0.1777766076833858,164.6390736844743,1
0.19742441736064137,0.0842103182979316,0.00502635243394792,0.17771203454677145,165.98201134504754,1
0.21288707704917742,0.057551194487885676,0.005272843563297486,0.1741913584085466,165.3733958902648,1
0.1904147546690823,0.08567846831590378,0.004747570975590114,0.17748805771505557,164.5841450017241,1
0.10248754216786951,0.006477469592555379,0.006702155473908642,0.19936859569662932,162.44889569015893,1
0.21308472186371819,0.036666371547840554,0.006883967217865988,0.1751628226689903,163.75479168679723,1
0.15840660451823751,0.031478641291478426,0.004788999164056592,0.1938950122652915,162.29516497278112,1
0.18269099617265633,0.0708155825691843,0.005853278550694341,0.1822453737026887,164.49470831036365,1
0.20547682420655278,0.11070289519702978,0.006346151640041607,0.17483137669712628,165.28163693706733,1
0.2012120057202985,0.10284618795039452,0.005508646942523202,0.178047101011056,165.61534719365181,1
0.2199211241732395,0.07148895819242593,0.004658200991648119,0.1774723333148261,163.01683411138941,1
0.1760030673834856,0.08516017241107363,0.0028003021876887722,0.18570310150884528,162.00895871018002,1
0.18372913113094277,0.0774578718638505,0.004440717593607163,0.18272391471717783,164.35491060360408,1
0.14837884426623826,0.061829950559050384,0.004814482128786779,0.1815996642815171,168.21492280256973,1
0.07069046016150551,0.05850573396997256,0.004099523627358641,0.20011835933564218,-175.27578433283531,1
0.1455977044806299,0.017055650704168757,0.00756668393205273,0.18556207834632793,167.4524555759604,1
0.19493049500244902,0.10553410967193153,0.004709614689742064,0.17927695387050832,167.33720710854024,1
0.1770217694216518,0.13513103199614135,0.005335949488435596,0.17977282885256166,166.71706110508515,1
0.1934439691875393,0.0777610824960891,0.004806910735362418,0.1794357861582921,166.01420136640252,1
0.1788951718352042,0.009158707261265553,0.006259826445240421,0.18056764974240086,167.2201738656004,1
0.15525784915199342,0.10455995118602444,0.007019846191629778,0.1767514800176806,165.83521911305309,1
0.18053702804525076,0.12239926052212032,0.005399894353604845,0.17656189035454992,166.52635393237702,1
0.1710676009280591,0.13876750895755496,0.005019760300342549,0.17784384792661223,166.17047242580222,1
0.17919586481086294,0.14730733898754705,0.006225377862093944,0.17836229036601406,165.4994412714019,1
0.192382351953935,0.12531073052861183,0.006312673934511516,0.17962994833522944,165.29979686913774,1
